กำลังอ่านข้อมูลจาก MSSQL...
พบข้อมูลทั้งหมด: 47536 รายการ
กำลังนำเข้าข้อมูล...

[1302/47536] DB1:I:1301 U:0 | DB2:I:1301 U:0 
[1303/47536] DB1:I:1302 U:0 | DB2:I:1302 U:0 
[1304/47536] DB1:I:1303 U:0 | DB2:I:1303 U:0 
[1305/47536] DB1:I:1304 U:0 | DB2:I:1304 U:0 
[1306/47536] DB1:I:1305 U:0 | DB2:I:1305 U:0 
[1307/47536] DB1:I:1306 U:0 | DB2:I:1306 U:0 
[1308/47536] DB1:I:1307 U:0 | DB2:I:1307 U:0 
[1309/47536] DB1:I:1308 U:0 | DB2:I:1308 U:0 
[1310/47536] DB1:I:1309 U:0 | DB2:I:1309 U:0 
[1311/47536] DB1:I:1310 U:0 | DB2:I:1310 U:0 
[1312/47536] DB1:I:1311 U:0 | DB2:I:1311 U:0 
[1313/47536] DB1:I:1312 U:0 | DB2:I:1312 U:0 
[1314/47536] DB1:I:1313 U:0 | DB2:I:1313 U:0 
[1315/47536] DB1:I:1314 U:0 | DB2:I:1314 U:0 
[1316/47536] DB1:I:1315 U:0 | DB2:I:1315 U:0 
[1317/47536] DB1:I:1316 U:0 | DB2:I:1316 U:0 
[1318/47536] DB1:I:1317 U:0 | DB2:I:1317 U:0 
[1319/47536] DB1:I:1318 U:0 | DB2:I:1318 U:0 
[1320/47536] DB1:I:1319 U:0 | DB2:I:1319 U:0 
[1321/47536] DB1:I:1320 U:0 | DB2:I:1320 U:0 
[1322/47536] DB1:I:1321 U:0 | DB2:I:1321 U:0 
[1323/47536] DB1:I:1322 U:0 | DB2:I:1322 U:0 
[1324/47536] DB1:I:1323 U:0 | DB2:I:1323 U:0 
[1325/47536] DB1:I:1324 U:0 | DB2:I:1324 U:0 
[1326/47536] DB1:I:1325 U:0 | DB2:I:1325 U:0 
[1327/47536] DB1:I:1326 U:0 | DB2:I:1326 U:0 
[1328/47536] DB1:I:1327 U:0 | DB2:I:1327 U:0 
[1329/47536] DB1:I:1328 U:0 | DB2:I:1328 U:0 
[1330/47536] DB1:I:1329 U:0 | DB2:I:1329 U:0 
[1331/47536] DB1:I:1330 U:0 | DB2:I:1330 U:0 
[1332/47536] DB1:I:1331 U:0 | DB2:I:1331 U:0 
[1333/47536] DB1:I:1332 U:0 | DB2:I:1332 U:0 
[1334/47536] DB1:I:1333 U:0 | DB2:I:1333 U:0 
[1335/47536] DB1:I:1334 U:0 | DB2:I:1334 U:0 
[1336/47536] DB1:I:1335 U:0 | DB2:I:1335 U:0 
[1337/47536] DB1:I:1336 U:0 | DB2:I:1336 U:0 
[1338/47536] DB1:I:1337 U:0 | DB2:I:1337 U:0 
[1339/47536] DB1:I:1338 U:0 | DB2:I:1338 U:0 
[1340/47536] DB1:I:1339 U:0 | DB2:I:1339 U:0 
[1341/47536] DB1:I:1340 U:0 | DB2:I:1340 U:0 
[1342/47536] DB1:I:1341 U:0 | DB2:I:1341 U:0 
[1343/47536] DB1:I:1342 U:0 | DB2:I:1342 U:0 
[1344/47536] DB1:I:1343 U:0 | DB2:I:1343 U:0 
[1345/47536] DB1:I:1344 U:0 | DB2:I:1344 U:0 
[1346/47536] DB1:I:1345 U:0 | DB2:I:1345 U:0 
[1347/47536] DB1:I:1346 U:0 | DB2:I:1346 U:0 
[1348/47536] DB1:I:1347 U:0 | DB2:I:1347 U:0 
[1349/47536] DB1:I:1348 U:0 | DB2:I:1348 U:0 
[1350/47536] DB1:I:1349 U:0 | DB2:I:1349 U:0 
[1351/47536] DB1:I:1350 U:0 | DB2:I:1350 U:0 
[1352/47536] DB1:I:1351 U:0 | DB2:I:1351 U:0 
[1353/47536] DB1:I:1352 U:0 | DB2:I:1352 U:0 
[1354/47536] DB1:I:1353 U:0 | DB2:I:1353 U:0 
[1355/47536] DB1:I:1354 U:0 | DB2:I:1354 U:0 
[1356/47536] DB1:I:1355 U:0 | DB2:I:1355 U:0 
[1357/47536] DB1:I:1356 U:0 | DB2:I:1356 U:0 
[1358/47536] DB1:I:1357 U:0 | DB2:I:1357 U:0 
[1359/47536] DB1:I:1358 U:0 | DB2:I:1358 U:0 
[1360/47536] DB1:I:1359 U:0 | DB2:I:1359 U:0 
[1361/47536] DB1:I:1360 U:0 | DB2:I:1360 U:0 
[1362/47536] DB1:I:1361 U:0 | DB2:I:1361 U:0 
[1363/47536] DB1:I:1362 U:0 | DB2:I:1362 U:0 
[1364/47536] DB1:I:1363 U:0 | DB2:I:1363 U:0 
[1365/47536] DB1:I:1364 U:0 | DB2:I:1364 U:0 
[1366/47536] DB1:I:1365 U:0 | DB2:I:1365 U:0 
[1367/47536] DB1:I:1366 U:0 | DB2:I:1366 U:0 
[1368/47536] DB1:I:1367 U:0 | DB2:I:1367 U:0 
[1369/47536] DB1:I:1368 U:0 | DB2:I:1368 U:0 
[1370/47536] DB1:I:1369 U:0 | DB2:I:1369 U:0 
[1371/47536] DB1:I:1370 U:0 | DB2:I:1370 U:0 
[1372/47536] DB1:I:1371 U:0 | DB2:I:1371 U:0 
[1373/47536] DB1:I:1372 U:0 | DB2:I:1372 U:0 
[1374/47536] DB1:I:1373 U:0 | DB2:I:1373 U:0 
[1375/47536] DB1:I:1374 U:0 | DB2:I:1374 U:0 
[1376/47536] DB1:I:1375 U:0 | DB2:I:1375 U:0 
[1377/47536] DB1:I:1376 U:0 | DB2:I:1376 U:0 
[1378/47536] DB1:I:1377 U:0 | DB2:I:1377 U:0 
[1379/47536] DB1:I:1378 U:0 | DB2:I:1378 U:0 
[1380/47536] DB1:I:1379 U:0 | DB2:I:1379 U:0 
[1381/47536] DB1:I:1380 U:0 | DB2:I:1380 U:0 
[1382/47536] DB1:I:1381 U:0 | DB2:I:1381 U:0 
[1383/47536] DB1:I:1382 U:0 | DB2:I:1382 U:0 
[1384/47536] DB1:I:1383 U:0 | DB2:I:1383 U:0 
[1385/47536] DB1:I:1384 U:0 | DB2:I:1384 U:0 
[1386/47536] DB1:I:1385 U:0 | DB2:I:1385 U:0 
[1387/47536] DB1:I:1386 U:0 | DB2:I:1386 U:0 
[1388/47536] DB1:I:1387 U:0 | DB2:I:1387 U:0 
[1389/47536] DB1:I:1388 U:0 | DB2:I:1388 U:0 
[1390/47536] DB1:I:1389 U:0 | DB2:I:1389 U:0 
[1391/47536] DB1:I:1390 U:0 | DB2:I:1390 U:0 
[1392/47536] DB1:I:1391 U:0 | DB2:I:1391 U:0 
[1393/47536] DB1:I:1392 U:0 | DB2:I:1392 U:0 
[1394/47536] DB1:I:1393 U:0 | DB2:I:1393 U:0 
[1395/47536] DB1:I:1394 U:0 | DB2:I:1394 U:0 
[1396/47536] DB1:I:1395 U:0 | DB2:I:1395 U:0 
[1397/47536] DB1:I:1396 U:0 | DB2:I:1396 U:0 
[1398/47536] DB1:I:1397 U:0 | DB2:I:1397 U:0 
[1399/47536] DB1:I:1398 U:0 | DB2:I:1398 U:0 
[1400/47536] DB1:I:1399 U:0 | DB2:I:1399 U:0 
[1401/47536] DB1:I:1400 U:0 | DB2:I:1400 U:0 
[1402/47536] DB1:I:1401 U:0 | DB2:I:1401 U:0 
[1403/47536] DB1:I:1402 U:0 | DB2:I:1402 U:0 
[1404/47536] DB1:I:1403 U:0 | DB2:I:1403 U:0 
[1405/47536] DB1:I:1404 U:0 | DB2:I:1404 U:0 
[1406/47536] DB1:I:1405 U:0 | DB2:I:1405 U:0 
[1407/47536] DB1:I:1406 U:0 | DB2:I:1406 U:0 
[1408/47536] DB1:I:1407 U:0 | DB2:I:1407 U:0 
[1409/47536] DB1:I:1408 U:0 | DB2:I:1408 U:0 
[1410/47536] DB1:I:1409 U:0 | DB2:I:1409 U:0 
[1411/47536] DB1:I:1410 U:0 | DB2:I:1410 U:0 
[1412/47536] DB1:I:1411 U:0 | DB2:I:1411 U:0 
[1413/47536] DB1:I:1412 U:0 | DB2:I:1412 U:0 
[1414/47536] DB1:I:1413 U:0 | DB2:I:1413 U:0 
[1415/47536] DB1:I:1414 U:0 | DB2:I:1414 U:0 
[1416/47536] DB1:I:1415 U:0 | DB2:I:1415 U:0 
[1417/47536] DB1:I:1416 U:0 | DB2:I:1416 U:0 
[1418/47536] DB1:I:1417 U:0 | DB2:I:1417 U:0 
[1419/47536] DB1:I:1418 U:0 | DB2:I:1418 U:0 
[1420/47536] DB1:I:1419 U:0 | DB2:I:1419 U:0 
[1421/47536] DB1:I:1420 U:0 | DB2:I:1420 U:0 
[1422/47536] DB1:I:1421 U:0 | DB2:I:1421 U:0 
[1423/47536] DB1:I:1422 U:0 | DB2:I:1422 U:0 
[1424/47536] DB1:I:1423 U:0 | DB2:I:1423 U:0 
[1425/47536] DB1:I:1424 U:0 | DB2:I:1424 U:0 
[1426/47536] DB1:I:1425 U:0 | DB2:I:1425 U:0 
[1427/47536] DB1:I:1426 U:0 | DB2:I:1426 U:0 
[1428/47536] DB1:I:1427 U:0 | DB2:I:1427 U:0 
[1429/47536] DB1:I:1428 U:0 | DB2:I:1428 U:0 
[1430/47536] DB1:I:1429 U:0 | DB2:I:1429 U:0 
[1431/47536] DB1:I:1430 U:0 | DB2:I:1430 U:0 
[1432/47536] DB1:I:1431 U:0 | DB2:I:1431 U:0 
[1433/47536] DB1:I:1432 U:0 | DB2:I:1432 U:0 
[1434/47536] DB1:I:1433 U:0 | DB2:I:1433 U:0 
[1435/47536] DB1:I:1434 U:0 | DB2:I:1434 U:0 
[1436/47536] DB1:I:1435 U:0 | DB2:I:1435 U:0 
[1437/47536] DB1:I:1436 U:0 | DB2:I:1436 U:0 
[1438/47536] DB1:I:1437 U:0 | DB2:I:1437 U:0 
[1439/47536] DB1:I:1438 U:0 | DB2:I:1438 U:0 
[1440/47536] DB1:I:1439 U:0 | DB2:I:1439 U:0 
[1441/47536] DB1:I:1440 U:0 | DB2:I:1440 U:0 
[1442/47536] DB1:I:1441 U:0 | DB2:I:1441 U:0 
[1443/47536] DB1:I:1442 U:0 | DB2:I:1442 U:0 
[1444/47536] DB1:I:1443 U:0 | DB2:I:1443 U:0 
[1445/47536] DB1:I:1444 U:0 | DB2:I:1444 U:0 
[1446/47536] DB1:I:1445 U:0 | DB2:I:1445 U:0 
[1447/47536] DB1:I:1446 U:0 | DB2:I:1446 U:0 
[1448/47536] DB1:I:1447 U:0 | DB2:I:1447 U:0 
[1449/47536] DB1:I:1448 U:0 | DB2:I:1448 U:0 
[1450/47536] DB1:I:1449 U:0 | DB2:I:1449 U:0 
[1451/47536] DB1:I:1450 U:0 | DB2:I:1450 U:0 
[1452/47536] DB1:I:1451 U:0 | DB2:I:1451 U:0 
[1453/47536] DB1:I:1452 U:0 | DB2:I:1452 U:0 
[1454/47536] DB1:I:1453 U:0 | DB2:I:1453 U:0 
[1455/47536] DB1:I:1454 U:0 | DB2:I:1454 U:0 
[1456/47536] DB1:I:1455 U:0 | DB2:I:1455 U:0 
[1457/47536] DB1:I:1456 U:0 | DB2:I:1456 U:0 
[1458/47536] DB1:I:1457 U:0 | DB2:I:1457 U:0 
[1459/47536] DB1:I:1458 U:0 | DB2:I:1458 U:0 
[1460/47536] DB1:I:1459 U:0 | DB2:I:1459 U:0 
[1461/47536] DB1:I:1460 U:0 | DB2:I:1460 U:0 
[1462/47536] DB1:I:1461 U:0 | DB2:I:1461 U:0 
[1463/47536] DB1:I:1462 U:0 | DB2:I:1462 U:0 
[1464/47536] DB1:I:1463 U:0 | DB2:I:1463 U:0 
[1465/47536] DB1:I:1464 U:0 | DB2:I:1464 U:0 
[1466/47536] DB1:I:1465 U:0 | DB2:I:1465 U:0 
[1467/47536] DB1:I:1466 U:0 | DB2:I:1466 U:0 
[1468/47536] DB1:I:1467 U:0 | DB2:I:1467 U:0 
[1469/47536] DB1:I:1468 U:0 | DB2:I:1468 U:0 
[1470/47536] DB1:I:1469 U:0 | DB2:I:1469 U:0 
[1471/47536] DB1:I:1470 U:0 | DB2:I:1470 U:0 
[1472/47536] DB1:I:1471 U:0 | DB2:I:1471 U:0 
[1473/47536] DB1:I:1472 U:0 | DB2:I:1472 U:0 
[1474/47536] DB1:I:1473 U:0 | DB2:I:1473 U:0 
[1475/47536] DB1:I:1474 U:0 | DB2:I:1474 U:0 
[1476/47536] DB1:I:1475 U:0 | DB2:I:1475 U:0 
[1477/47536] DB1:I:1476 U:0 | DB2:I:1476 U:0 
[1478/47536] DB1:I:1477 U:0 | DB2:I:1477 U:0 
[1479/47536] DB1:I:1478 U:0 | DB2:I:1478 U:0 
[1480/47536] DB1:I:1479 U:0 | DB2:I:1479 U:0 
[1481/47536] DB1:I:1480 U:0 | DB2:I:1480 U:0 
[1482/47536] DB1:I:1481 U:0 | DB2:I:1481 U:0 
[1483/47536] DB1:I:1482 U:0 | DB2:I:1482 U:0 
[1484/47536] DB1:I:1483 U:0 | DB2:I:1483 U:0 
[1485/47536] DB1:I:1484 U:0 | DB2:I:1484 U:0 
[1486/47536] DB1:I:1485 U:0 | DB2:I:1485 U:0 
[1487/47536] DB1:I:1486 U:0 | DB2:I:1486 U:0 
[1488/47536] DB1:I:1487 U:0 | DB2:I:1487 U:0 
[1489/47536] DB1:I:1488 U:0 | DB2:I:1488 U:0 
[1490/47536] DB1:I:1489 U:0 | DB2:I:1489 U:0 
[1491/47536] DB1:I:1490 U:0 | DB2:I:1490 U:0 
[1492/47536] DB1:I:1491 U:0 | DB2:I:1491 U:0 
[1493/47536] DB1:I:1492 U:0 | DB2:I:1492 U:0 
[1494/47536] DB1:I:1493 U:0 | DB2:I:1493 U:0 
[1495/47536] DB1:I:1494 U:0 | DB2:I:1494 U:0 
[1496/47536] DB1:I:1495 U:0 | DB2:I:1495 U:0 
[1497/47536] DB1:I:1496 U:0 | DB2:I:1496 U:0 
[1498/47536] DB1:I:1497 U:0 | DB2:I:1497 U:0 
[1499/47536] DB1:I:1498 U:0 | DB2:I:1498 U:0 
[1500/47536] DB1:I:1499 U:0 | DB2:I:1499 U:0 
[1501/47536] DB1:I:1500 U:0 | DB2:I:1500 U:0 
[1502/47536] DB1:I:1501 U:0 | DB2:I:1501 U:0 
[1503/47536] DB1:I:1502 U:0 | DB2:I:1502 U:0 
[1504/47536] DB1:I:1503 U:0 | DB2:I:1503 U:0 
[1505/47536] DB1:I:1504 U:0 | DB2:I:1504 U:0 
[1506/47536] DB1:I:1505 U:0 | DB2:I:1505 U:0 
[1507/47536] DB1:I:1506 U:0 | DB2:I:1506 U:0 
[1508/47536] DB1:I:1507 U:0 | DB2:I:1507 U:0 
[1509/47536] DB1:I:1508 U:0 | DB2:I:1508 U:0 
[1510/47536] DB1:I:1509 U:0 | DB2:I:1509 U:0 
[1511/47536] DB1:I:1510 U:0 | DB2:I:1510 U:0 
[1512/47536] DB1:I:1511 U:0 | DB2:I:1511 U:0 
[1513/47536] DB1:I:1512 U:0 | DB2:I:1512 U:0 
[1514/47536] DB1:I:1513 U:0 | DB2:I:1513 U:0 
[1515/47536] DB1:I:1514 U:0 | DB2:I:1514 U:0 
[1516/47536] DB1:I:1515 U:0 | DB2:I:1515 U:0 
[1517/47536] DB1:I:1516 U:0 | DB2:I:1516 U:0 
[1518/47536] DB1:I:1517 U:0 | DB2:I:1517 U:0 
[1519/47536] DB1:I:1518 U:0 | DB2:I:1518 U:0 
[1520/47536] DB1:I:1519 U:0 | DB2:I:1519 U:0 
[1521/47536] DB1:I:1520 U:0 | DB2:I:1520 U:0 
[1522/47536] DB1:I:1521 U:0 | DB2:I:1521 U:0 
[1523/47536] DB1:I:1522 U:0 | DB2:I:1522 U:0 
[1524/47536] DB1:I:1523 U:0 | DB2:I:1523 U:0 
[1525/47536] DB1:I:1524 U:0 | DB2:I:1524 U:0 
[1526/47536] DB1:I:1525 U:0 | DB2:I:1525 U:0 
[1527/47536] DB1:I:1526 U:0 | DB2:I:1526 U:0 
[1528/47536] DB1:I:1527 U:0 | DB2:I:1527 U:0 
[1529/47536] DB1:I:1528 U:0 | DB2:I:1528 U:0 
[1530/47536] DB1:I:1529 U:0 | DB2:I:1529 U:0 
[1531/47536] DB1:I:1530 U:0 | DB2:I:1530 U:0 
[1532/47536] DB1:I:1531 U:0 | DB2:I:1531 U:0 
[1533/47536] DB1:I:1532 U:0 | DB2:I:1532 U:0 
[1534/47536] DB1:I:1533 U:0 | DB2:I:1533 U:0 
[1535/47536] DB1:I:1534 U:0 | DB2:I:1534 U:0 
[1536/47536] DB1:I:1535 U:0 | DB2:I:1535 U:0 
[1537/47536] DB1:I:1536 U:0 | DB2:I:1536 U:0 
[1538/47536] DB1:I:1537 U:0 | DB2:I:1537 U:0 
[1539/47536] DB1:I:1538 U:0 | DB2:I:1538 U:0 
[1540/47536] DB1:I:1539 U:0 | DB2:I:1539 U:0 
[1541/47536] DB1:I:1540 U:0 | DB2:I:1540 U:0 
[1542/47536] DB1:I:1541 U:0 | DB2:I:1541 U:0 
[1543/47536] DB1:I:1542 U:0 | DB2:I:1542 U:0 
[1544/47536] DB1:I:1543 U:0 | DB2:I:1543 U:0 
[1545/47536] DB1:I:1544 U:0 | DB2:I:1544 U:0 
[1546/47536] DB1:I:1545 U:0 | DB2:I:1545 U:0 
[1547/47536] DB1:I:1546 U:0 | DB2:I:1546 U:0 
[1548/47536] DB1:I:1547 U:0 | DB2:I:1547 U:0 
[1549/47536] DB1:I:1548 U:0 | DB2:I:1548 U:0 
[1550/47536] DB1:I:1549 U:0 | DB2:I:1549 U:0 
[1551/47536] DB1:I:1550 U:0 | DB2:I:1550 U:0 
[1552/47536] DB1:I:1551 U:0 | DB2:I:1551 U:0 
[1553/47536] DB1:I:1552 U:0 | DB2:I:1552 U:0 
[1554/47536] DB1:I:1553 U:0 | DB2:I:1553 U:0 
[1555/47536] DB1:I:1554 U:0 | DB2:I:1554 U:0 
[1556/47536] DB1:I:1555 U:0 | DB2:I:1555 U:0 
[1557/47536] DB1:I:1556 U:0 | DB2:I:1556 U:0 
[1558/47536] DB1:I:1557 U:0 | DB2:I:1557 U:0 
[1559/47536] DB1:I:1558 U:0 | DB2:I:1558 U:0 
[1560/47536] DB1:I:1559 U:0 | DB2:I:1559 U:0 
[1561/47536] DB1:I:1560 U:0 | DB2:I:1560 U:0 
[1562/47536] DB1:I:1561 U:0 | DB2:I:1561 U:0 
[1563/47536] DB1:I:1562 U:0 | DB2:I:1562 U:0 
[1564/47536] DB1:I:1563 U:0 | DB2:I:1563 U:0 
[1565/47536] DB1:I:1564 U:0 | DB2:I:1564 U:0 
[1566/47536] DB1:I:1565 U:0 | DB2:I:1565 U:0 
[1567/47536] DB1:I:1566 U:0 | DB2:I:1566 U:0 
[1568/47536] DB1:I:1567 U:0 | DB2:I:1567 U:0 
[1569/47536] DB1:I:1568 U:0 | DB2:I:1568 U:0 
[1570/47536] DB1:I:1569 U:0 | DB2:I:1569 U:0 
[1571/47536] DB1:I:1570 U:0 | DB2:I:1570 U:0 
[1572/47536] DB1:I:1571 U:0 | DB2:I:1571 U:0 
[1573/47536] DB1:I:1572 U:0 | DB2:I:1572 U:0 
[1574/47536] DB1:I:1573 U:0 | DB2:I:1573 U:0 
[1575/47536] DB1:I:1574 U:0 | DB2:I:1574 U:0 
[1576/47536] DB1:I:1575 U:0 | DB2:I:1575 U:0 
[1577/47536] DB1:I:1576 U:0 | DB2:I:1576 U:0 
[1578/47536] DB1:I:1577 U:0 | DB2:I:1577 U:0 
[1579/47536] DB1:I:1578 U:0 | DB2:I:1578 U:0 
[1580/47536] DB1:I:1579 U:0 | DB2:I:1579 U:0 
[1581/47536] DB1:I:1580 U:0 | DB2:I:1580 U:0 
[1582/47536] DB1:I:1581 U:0 | DB2:I:1581 U:0 
[1583/47536] DB1:I:1582 U:0 | DB2:I:1582 U:0 
[1584/47536] DB1:I:1583 U:0 | DB2:I:1583 U:0 
[1585/47536] DB1:I:1584 U:0 | DB2:I:1584 U:0 
[1586/47536] DB1:I:1585 U:0 | DB2:I:1585 U:0 
[1587/47536] DB1:I:1586 U:0 | DB2:I:1586 U:0 
[1588/47536] DB1:I:1587 U:0 | DB2:I:1587 U:0 
[1589/47536] DB1:I:1588 U:0 | DB2:I:1588 U:0 
[1590/47536] DB1:I:1589 U:0 | DB2:I:1589 U:0 
[1591/47536] DB1:I:1590 U:0 | DB2:I:1590 U:0 
[1592/47536] DB1:I:1591 U:0 | DB2:I:1591 U:0 
[1593/47536] DB1:I:1592 U:0 | DB2:I:1592 U:0 
[1594/47536] DB1:I:1593 U:0 | DB2:I:1593 U:0 
[1595/47536] DB1:I:1594 U:0 | DB2:I:1594 U:0 
[1596/47536] DB1:I:1595 U:0 | DB2:I:1595 U:0 
[1597/47536] DB1:I:1596 U:0 | DB2:I:1596 U:0 
[1598/47536] DB1:I:1597 U:0 | DB2:I:1597 U:0 
[1599/47536] DB1:I:1598 U:0 | DB2:I:1598 U:0 
[1600/47536] DB1:I:1599 U:0 | DB2:I:1599 U:0 
[1601/47536] DB1:I:1600 U:0 | DB2:I:1600 U:0 
[1602/47536] DB1:I:1601 U:0 | DB2:I:1601 U:0 
[1603/47536] DB1:I:1602 U:0 | DB2:I:1602 U:0 
[1604/47536] DB1:I:1603 U:0 | DB2:I:1603 U:0 
[1605/47536] DB1:I:1604 U:0 | DB2:I:1604 U:0 
[1606/47536] DB1:I:1605 U:0 | DB2:I:1605 U:0 
[1607/47536] DB1:I:1606 U:0 | DB2:I:1606 U:0 
[1608/47536] DB1:I:1607 U:0 | DB2:I:1607 U:0 
[1609/47536] DB1:I:1608 U:0 | DB2:I:1608 U:0 
[1610/47536] DB1:I:1609 U:0 | DB2:I:1609 U:0 
[1611/47536] DB1:I:1610 U:0 | DB2:I:1610 U:0 
[1612/47536] DB1:I:1611 U:0 | DB2:I:1611 U:0 
[1613/47536] DB1:I:1612 U:0 | DB2:I:1612 U:0 
[1614/47536] DB1:I:1613 U:0 | DB2:I:1613 U:0 
[1615/47536] DB1:I:1614 U:0 | DB2:I:1614 U:0 
[1616/47536] DB1:I:1615 U:0 | DB2:I:1615 U:0 
[1617/47536] DB1:I:1616 U:0 | DB2:I:1616 U:0 
[1618/47536] DB1:I:1617 U:0 | DB2:I:1617 U:0 
[1619/47536] DB1:I:1618 U:0 | DB2:I:1618 U:0 
[1620/47536] DB1:I:1619 U:0 | DB2:I:1619 U:0 
[1621/47536] DB1:I:1620 U:0 | DB2:I:1620 U:0 
[1622/47536] DB1:I:1621 U:0 | DB2:I:1621 U:0 
[1623/47536] DB1:I:1622 U:0 | DB2:I:1622 U:0 
[1624/47536] DB1:I:1623 U:0 | DB2:I:1623 U:0 
[1625/47536] DB1:I:1624 U:0 | DB2:I:1624 U:0 
[1626/47536] DB1:I:1625 U:0 | DB2:I:1625 U:0 
[1627/47536] DB1:I:1626 U:0 | DB2:I:1626 U:0 
[1628/47536] DB1:I:1627 U:0 | DB2:I:1627 U:0 
[1629/47536] DB1:I:1628 U:0 | DB2:I:1628 U:0 
[1630/47536] DB1:I:1629 U:0 | DB2:I:1629 U:0 
[1631/47536] DB1:I:1630 U:0 | DB2:I:1630 U:0 
[1632/47536] DB1:I:1631 U:0 | DB2:I:1631 U:0 
[1633/47536] DB1:I:1632 U:0 | DB2:I:1632 U:0 
[1634/47536] DB1:I:1633 U:0 | DB2:I:1633 U:0 
[1635/47536] DB1:I:1634 U:0 | DB2:I:1634 U:0 
[1636/47536] DB1:I:1635 U:0 | DB2:I:1635 U:0 
[1637/47536] DB1:I:1636 U:0 | DB2:I:1636 U:0 
[1638/47536] DB1:I:1637 U:0 | DB2:I:1637 U:0 
[1639/47536] DB1:I:1638 U:0 | DB2:I:1638 U:0 
[1640/47536] DB1:I:1639 U:0 | DB2:I:1639 U:0 
[1641/47536] DB1:I:1640 U:0 | DB2:I:1640 U:0 
[1642/47536] DB1:I:1641 U:0 | DB2:I:1641 U:0 
[1643/47536] DB1:I:1642 U:0 | DB2:I:1642 U:0 
[1644/47536] DB1:I:1643 U:0 | DB2:I:1643 U:0 
[1645/47536] DB1:I:1644 U:0 | DB2:I:1644 U:0 
[1646/47536] DB1:I:1645 U:0 | DB2:I:1645 U:0 
[1647/47536] DB1:I:1646 U:0 | DB2:I:1646 U:0 
[1648/47536] DB1:I:1647 U:0 | DB2:I:1647 U:0 
[1649/47536] DB1:I:1648 U:0 | DB2:I:1648 U:0 
[1650/47536] DB1:I:1649 U:0 | DB2:I:1649 U:0 
[1651/47536] DB1:I:1650 U:0 | DB2:I:1650 U:0 
[1652/47536] DB1:I:1651 U:0 | DB2:I:1651 U:0 
[1653/47536] DB1:I:1652 U:0 | DB2:I:1652 U:0 
[1654/47536] DB1:I:1653 U:0 | DB2:I:1653 U:0 
[1655/47536] DB1:I:1654 U:0 | DB2:I:1654 U:0 
[1656/47536] DB1:I:1655 U:0 | DB2:I:1655 U:0 
[1657/47536] DB1:I:1656 U:0 | DB2:I:1656 U:0 
[1658/47536] DB1:I:1657 U:0 | DB2:I:1657 U:0 
[1659/47536] DB1:I:1658 U:0 | DB2:I:1658 U:0 
[1660/47536] DB1:I:1659 U:0 | DB2:I:1659 U:0 
[1661/47536] DB1:I:1660 U:0 | DB2:I:1660 U:0 
[1662/47536] DB1:I:1661 U:0 | DB2:I:1661 U:0 
[1663/47536] DB1:I:1662 U:0 | DB2:I:1662 U:0 
[1664/47536] DB1:I:1663 U:0 | DB2:I:1663 U:0 
[1665/47536] DB1:I:1664 U:0 | DB2:I:1664 U:0 
[1666/47536] DB1:I:1665 U:0 | DB2:I:1665 U:0 
[1667/47536] DB1:I:1666 U:0 | DB2:I:1666 U:0 
[1668/47536] DB1:I:1667 U:0 | DB2:I:1667 U:0 
[1669/47536] DB1:I:1668 U:0 | DB2:I:1668 U:0 
[1670/47536] DB1:I:1669 U:0 | DB2:I:1669 U:0 
[1671/47536] DB1:I:1670 U:0 | DB2:I:1670 U:0 
[1672/47536] DB1:I:1671 U:0 | DB2:I:1671 U:0 
[1673/47536] DB1:I:1672 U:0 | DB2:I:1672 U:0 
[1674/47536] DB1:I:1673 U:0 | DB2:I:1673 U:0 
[1675/47536] DB1:I:1674 U:0 | DB2:I:1674 U:0 
[1676/47536] DB1:I:1675 U:0 | DB2:I:1675 U:0 
[1677/47536] DB1:I:1676 U:0 | DB2:I:1676 U:0 
[1678/47536] DB1:I:1677 U:0 | DB2:I:1677 U:0 
[1679/47536] DB1:I:1678 U:0 | DB2:I:1678 U:0 
[1680/47536] DB1:I:1679 U:0 | DB2:I:1679 U:0 
[1681/47536] DB1:I:1680 U:0 | DB2:I:1680 U:0 
[1682/47536] DB1:I:1681 U:0 | DB2:I:1681 U:0 
[1683/47536] DB1:I:1682 U:0 | DB2:I:1682 U:0 
[1684/47536] DB1:I:1683 U:0 | DB2:I:1683 U:0 
[1685/47536] DB1:I:1684 U:0 | DB2:I:1684 U:0 
[1686/47536] DB1:I:1685 U:0 | DB2:I:1685 U:0 
[1687/47536] DB1:I:1686 U:0 | DB2:I:1686 U:0 
[1688/47536] DB1:I:1687 U:0 | DB2:I:1687 U:0 
[1689/47536] DB1:I:1688 U:0 | DB2:I:1688 U:0 
[1690/47536] DB1:I:1689 U:0 | DB2:I:1689 U:0 
[1691/47536] DB1:I:1690 U:0 | DB2:I:1690 U:0 
[1692/47536] DB1:I:1691 U:0 | DB2:I:1691 U:0 
[1693/47536] DB1:I:1692 U:0 | DB2:I:1692 U:0 
[1694/47536] DB1:I:1693 U:0 | DB2:I:1693 U:0 
[1695/47536] DB1:I:1694 U:0 | DB2:I:1694 U:0 
[1696/47536] DB1:I:1695 U:0 | DB2:I:1695 U:0 
[1697/47536] DB1:I:1696 U:0 | DB2:I:1696 U:0 
[1698/47536] DB1:I:1697 U:0 | DB2:I:1697 U:0 
[1699/47536] DB1:I:1698 U:0 | DB2:I:1698 U:0 
